id,name,city,zipcode,address,phone,category,category_loc,category_food,price,rating,review_count,price_yelp,rating_yelp,review_count_yelp,price_trip,rating_trip,review_count_trip,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
767,Tamashii Ramen House,Los Angeles,91601.0,11024 Magnolia Blvd,8189802388.0,japanese,japanese,ramen,2.0,4.25,711,2.0,4.0,701,1.0,4.5,10,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
768,Spumante Restaurant,Los Angeles,91601.0,11049 Magnolia Blvd,8185087716.0,italian,italian,other,2.0,4.5,541,2.0,4.5,494,2.5,4.5,47,1700.0,2200.0,1100.0,1430.0,1700.0,2200.0,1100.0,1430.0,1700.0,2200.0,1100.0,1430.0,1700.0,2200.0
769,786 Degrees,Los Angeles,91352.0,8879 Laurel Canyon Blvd,8189396566.0,pizza,italian,pizza,2.0,4.75,804,2.0,4.5,796,1.0,5.0,8,1100.0,1400.0,1700.0,2100.0,1100.0,1400.0,1700.0,2100.0,1100.0,1400.0,1700.0,2100.0,1100.0,1400.0
770,Hopdoddy Burger Bar,Los Angeles,90094.0,12746 Jefferson Blvd,3104102337.0,burger,american,burger,2.0,4.0,564,2.0,4.0,545,2.5,4.0,19,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2100.0
771,Urban Plates,Los Angeles,90094.0,12746-3 W Jefferson Blvd,4242567274.0,american,american,other,2.0,4.0,476,2.0,4.0,441,2.5,4.0,35,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2200.0,1100.0,2200.0,1100.0,2130.0
772,Sweet Fish Sushi Bar,Los Angeles,90094.0,13020 Pacific Promenade,4242282298.0,sushi,japanese,sushi,2.0,3.75,293,2.0,3.0,272,2.5,4.5,21,1130.0,2145.0,1130.0,2145.0,1130.0,2145.0,1130.0,2145.0,1130.0,2245.0,1130.0,2245.0,1130.0,2145.0
773,Gulp Restaurant and Brew Pub,Los Angeles,90094.0,13020 Pacific Promenade,3104963966.0,burger,american,burger,2.0,4.0,130,2.0,3.5,113,2.5,4.5,17,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2300.0,1000.0,2300.0,1000.0,2200.0
774,Marketplace Grill,Downey,90240.0,7877 Florence Ave,5629278700.0,american,american,other,2.0,4.25,1062,2.0,4.0,993,2.5,4.5,69,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,800.0,2200.0,800.0,2200.0
775,Gloria's Cocina Mexicana Restaurant,Downey,90240.0,7401 Florence Ave,5627761488.0,mexican,mexican,other,2.0,3.75,806,2.0,3.5,764,2.5,4.0,42,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2300.0,800.0,2300.0,800.0,2100.0
776,Pop's Cafe,Downey,90240.0,7840 Florence Ave,5629270096.0,cafe,american,cafe,1.0,4.5,473,1.0,4.0,441,1.0,5.0,32,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2000.0,700.0,1500.0
777,Chris' & Pitt's Restaurant,Downey,90240.0,9243 Lakewood Blvd,5628699069.0,barbecue,american,barbecue,2.0,4.0,450,2.0,3.5,375,2.5,4.5,75,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
778,Inn of the Seventh Ray,Los Angeles,90290.0,128 Old Topanga Canyon Rd,3104551311.0,american,american,other,3.0,3.75,1262,3.0,3.5,1014,4.0,4.0,248,1000.0,1500.0,1730.0,2130.0,1000.0,1500.0,1730.0,2130.0,1000.0,1500.0,1730.0,2130.0,1000.0,1500.0
779,Water Lily Cafe,Los Angeles,90290.0,120 S Topanga Canyon Blvd,3104550401.0,cafe,other,cafe,2.0,3.5,104,2.0,3.0,88,2.5,4.0,16,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,800.0,1600.0,800.0,1600.0
780,Slater's 50/50,Pasadena,91103.0,61 N Raymond Ave,6267659700.0,burger,american,burger,2.0,4.0,3372,2.0,4.0,3132,2.5,4.0,240,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1000.0,2200.0
781,Cafe Santorini,Pasadena,91103.0,64 W Union St,6265644200.0,mediterranean,mediterranean,other,2.0,4.25,2412,2.0,4.0,2027,2.5,4.5,385,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1100.0,2300.0,1100.0,2200.0
782,POP champagne and dessert bar,Pasadena,91103.0,33 E Union St,6267951295.0,american,american,other,2.0,3.75,1350,2.0,3.5,1287,2.5,4.0,63,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2400.0,1000.0,1400.0,1700.0,2400.0,1000.0,1400.0
783,King Taco,Pasadena,91103.0,45 N Arroyo Pkwy,6267920405.0,fast food,mexican,fast food,1.0,3.75,1240,1.0,3.5,1172,1.0,4.0,68,700.0,2400.0,700.0,2400.0,700.0,2400.0,700.0,2400.0,700.0,300.0,800.0,300.0,830.0,2400.0
784,Russell's,Pasadena,91103.0,30 N Fair Oaks Ave,6265781404.0,breakfast & brunch,american,breakfast & brunch,2.0,4.25,1365,2.0,4.0,1040,2.5,4.5,325,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0
785,Marston's,Pasadena,91103.0,151 E Walnut St,6267962459.0,breakfast & brunch,american,breakfast & brunch,2.0,3.75,1162,2.0,3.5,938,2.5,4.0,224,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,800.0,1430.0,800.0,1430.0
786,Union,Pasadena,91103.0,37 E Union St,6267955841.0,italian,italian,other,3.0,4.25,1063,3.0,4.0,922,4.0,4.5,141,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1600.0,2300.0,1600.0,2300.0
787,Meat District Co,Pasadena,91103.0,69 N Raymond Ave,6267659902.0,steakhouse,american,steakhouse,2.0,3.75,892,2.0,3.5,825,2.5,4.0,67,1100.0,1500.0,1700.0,2100.0,1100.0,1500.0,1700.0,2100.0,1100.0,1500.0,1700.0,2130.0,1100.0,2130.0
788,Vertical Wine Bistro,Pasadena,91103.0,70 N Raymond Ave,6267953999.0,seafood,american,seafood,2.0,3.75,768,2.0,3.5,702,2.5,4.0,66,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1700.0,100.0,1700.0,100.0,1700.0,2200.0,1600.0,145.0
789,Ramen Tatsunoya,Pasadena,91103.0,16 N Fair Oaks Ave,6264321768.0,japanese,japanese,ramen,2.0,4.25,828,2.0,4.0,791,1.0,4.5,37,1100.0,1500.0,1800.0,2200.0,1100.0,1500.0,1800.0,2200.0,1100.0,1500.0,1800.0,2200.0,1100.0,1500.0
790,Tibet Nepal House,Pasadena,91103.0,36 E Holly St,6265850955.0,asian other,indian,other,2.0,4.25,866,2.0,4.0,778,2.5,4.5,88,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
791,Osawa Pasadena,Pasadena,91103.0,77 N Raymond Ave,6266831150.0,sushi,japanese,sushi,2.0,4.5,757,2.0,4.5,706,2.5,4.5,51,1130.0,1430.0,1700.0,2130.0,1130.0,1430.0,1700.0,2130.0,1130.0,1430.0,1700.0,2130.0,1130.0,1430.0
792,Mi Piace,Pasadena,91105.0,25 E Colorado Blvd,6267953131.0,italian,italian,other,2.0,3.75,3128,2.0,3.5,2649,2.5,4.0,479,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,800.0,2400.0,800.0,2300.0
793,La Grande Orange Cafe,Pasadena,91105.0,260 S Raymond Ave,6263564444.0,american,american,other,2.0,4.25,3087,2.0,4.0,2594,2.5,4.5,493,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1000.0,2300.0,900.0,2100.0
794,Houston's,Pasadena,91105.0,320 S Arroyo Pkwy,6265776001.0,sushi,american,sushi,3.0,4.25,2748,3.0,4.0,2206,2.5,4.5,542,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
795,Gyu-Kaku Japanese BBQ Dining,Pasadena,91105.0,70 W Green St,6264054842.0,barbecue,japanese,barbecue,2.0,3.75,1757,2.0,3.5,1679,2.5,4.0,78,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2300.0
796,Dog Haus Biergarten,Pasadena,91105.0,93 E Green St,6266830808.0,burger,american,burger,1.0,4.5,1732,1.0,4.5,1665,1.0,4.5,67,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,130.0,1100.0,130.0,1000.0,2400.0
797,Luggage Room Pizzeria,Pasadena,91105.0,260 S Raymond Ave,6263564440.0,pizza,italian,pizza,2.0,4.25,1549,2.0,4.0,1388,2.5,4.5,161,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1600.0,2300.0,1200.0,2300.0,1200.0,2100.0
798,Kings Row Gastropub,Pasadena,91105.0,20 E Colorado Blvd,6267933010.0,american,american,other,2.0,4.0,1328,2.0,4.0,1253,2.5,4.0,75,1130.0,100.0,1130.0,100.0,1130.0,100.0,1130.0,100.0,1130.0,200.0,1030.0,200.0,1030.0,100.0
799,Green Street Tavern,Pasadena,91105.0,69 W Green St,6262299961.0,american,american,other,2.0,4.0,1213,2.0,4.0,1173,2.5,4.0,40,1130.0,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2200.0,1100.0,2200.0,1100.0,2100.0
800,Arroyo Chop House,Pasadena,91105.0,536 S Arroyo Pkwy,6265777463.0,seafood,american,seafood,3.0,4.25,1304,3.0,4.0,1096,4.0,4.5,208,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2230.0,1700.0,2230.0,1700.0,2130.0
801,Congregation Ale House,Pasadena,91105.0,300 S Raymond Ave,6264032337.0,american,american,other,2.0,4.0,1118,2.0,4.0,996,2.5,4.0,122,1130.0,100.0,1130.0,100.0,1130.0,100.0,1130.0,100.0,1130.0,200.0,1130.0,200.0,1130.0,2400.0
802,Barney's Beanery,Pasadena,91105.0,99 E Colorado Blvd,6264059777.0,breakfast & brunch,american,breakfast & brunch,2.0,3.5,1079,2.0,3.0,1005,2.5,4.0,74,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,900.0,200.0,900.0,200.0
803,Umami Burger,Pasadena,91105.0,49 E Colorado Blvd,6267998626.0,burger,american,burger,2.0,3.75,1066,2.0,3.5,1012,2.5,4.0,54,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2400.0,1130.0,2400.0,1130.0,2200.0
804,Saladang Song,Pasadena,91105.0,363 S Fair Oaks Ave,6267938123.0,thai,thai,other,2.0,3.75,1121,2.0,3.5,935,2.5,4.0,186,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2200.0,1100.0,2200.0,1100.0,2130.0
805,Lucky Baldwins Pub,Pasadena,91105.0,17 S Raymond Ave,6267950652.0,american,american,other,2.0,4.0,1018,2.0,4.0,923,2.5,4.0,95,1100.0,130.0,1100.0,130.0,1100.0,130.0,1100.0,130.0,1100.0,130.0,800.0,130.0,800.0,130.0
806,Gale's Italian Restaurant and Bar,Pasadena,91105.0,452 S Fair Oaks Ave,6264326705.0,italian,italian,other,2.0,4.25,1218,2.0,4.0,891,2.5,4.5,327,1130.0,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2200.0,1130.0,2200.0,1700.0,2100.0,1130.0,2200.0
807,Buca di Beppo,Pasadena,91105.0,80 W Green St,6267927272.0,pizza,italian,pizza,2.0,3.25,982,2.0,3.0,890,2.5,3.5,92,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2100.0
808,My Vegan,Pasadena,91105.0,633 S Arroyo Pkwy,6265789017.0,thai,thai,other,2.0,4.5,980,2.0,4.5,958,2.5,4.5,22,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2200.0,1100.0,2200.0,1100.0,2130.0
809,True Food Kitchen,Pasadena,91105.0,168 W Colorado Blvd,6266396818.0,american,american,other,2.0,4.25,885,2.0,4.0,815,2.5,4.5,70,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1000.0,2200.0,1000.0,2100.0
810,Parkway Grill,Pasadena,91105.0,510 S Arroyo Pkwy,6267951001.0,seafood,american,seafood,3.0,4.25,1006,3.0,4.0,723,4.0,4.5,283,1130.0,1430.0,1730.0,2100.0,1130.0,1430.0,1730.0,2100.0,1130.0,1430.0,1730.0,2100.0,1130.0,1430.0
811,Urth Caffe,Pasadena,91101.0,594 E Colorado Blvd,6268444644.0,cafe,american,cafe,2.0,3.75,2583,2.0,3.5,2359,2.5,4.0,224,600.0,2300.0,600.0,2300.0,600.0,2300.0,600.0,2300.0,600.0,2400.0,600.0,2400.0,600.0,2300.0
812,Yard House,Pasadena,91101.0,330 East Colorado Blvd,6265779273.0,bars,american,bars,2.0,3.75,2005,2.0,3.5,1782,2.5,4.0,223,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,130.0,1100.0,130.0,1100.0,2400.0
813,Ruth's Chris Steak House,Pasadena,91101.0,369 E Colorado Blvd,6265838122.0,seafood,american,seafood,3.0,4.25,1733,3.0,4.0,1583,4.0,4.5,150,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2230.0,1630.0,2230.0,1630.0,2100.0
814,Lemonade,Pasadena,91101.0,146 S Lake Ave,6263047700.0,american,american,other,2.0,4.0,1582,2.0,4.0,1499,2.5,4.0,83,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
815,Abricott,Pasadena,91101.0,238 S Lake Ave,6267961613.0,cafe,other,cafe,2.0,4.0,1422,2.0,4.0,1365,2.5,4.0,57,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,900.0,2100.0,900.0,2100.0
816,Tender Greens,Pasadena,91101.0,621 E Colorado Blvd,6264051511.0,american,american,other,2.0,4.0,1443,2.0,4.0,1350,2.5,4.0,93,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2100.0
817,Roy's Pasadena,Pasadena,91101.0,641 E Colorado Blvd,6263564066.0,seafood,american,seafood,3.0,4.25,1566,3.0,4.0,1291,4.0,4.5,275,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2100.0
818,Blaze Fast-Fire'd Pizza,Pasadena,91101.0,667 East Colorado Blvd,6268025352.0,pizza,italian,pizza,1.0,4.25,1252,1.0,4.0,1127,1.0,4.5,125,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2400.0,1030.0,2400.0,1030.0,2300.0
819,Green Street Restaurant,Pasadena,91101.0,146 S Shopper's Ln,6265777170.0,breakfast & brunch,american,breakfast & brunch,2.0,3.75,1496,2.0,3.5,1083,2.5,4.0,413,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2200.0,630.0,2200.0,800.0,2100.0
820,The Counter,Pasadena,91101.0,140 Shoppers Ln,6264401008.0,burger,american,burger,2.0,4.0,1033,2.0,4.0,966,2.5,4.0,67,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
821,Lunasia,Pasadena,91101.0,239 E Colorado Blvd,6267938822.0,chinese,chinese,other,2.0,4.25,982,2.0,4.0,909,2.5,4.5,73,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,2200.0,1000.0,2200.0
822,Maison Akira,Pasadena,91101.0,713 E Green St,6267969501.0,japanese,japanese,other,3.0,4.0,913,3.0,4.0,819,4.0,4.0,94,1730.0,2100.0,1730.0,2100.0,1130.0,1400.0,1730.0,2130.0,1730.0,2130.0,1100.0,1400.0,1700.0,2000.0
823,El Cholo Cafe,Pasadena,91101.0,300 E Colorado Blvd,6267955800.0,mexican,mexican,other,2.0,3.5,1040,2.0,3.0,866,2.5,4.0,174,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
824,Settebello,Pasadena,91101.0,625 E Colorado Blvd,6267659550.0,pizza,italian,pizza,2.0,4.0,927,2.0,4.0,813,2.5,4.0,114,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
825,Alexander's Steakhouse,Pasadena,91101.0,111 N Los Robles Ave,6264861111.0,steakhouse,american,steakhouse,4.0,4.5,779,4.0,4.5,719,4.0,4.5,60,1730.0,2130.0,1730.0,2130.0,1730.0,2130.0,1730.0,2130.0,1730.0,2230.0,1730.0,2230.0,1700.0,2100.0
826,The Hat,Pasadena,91101.0,491 N Lake Ave,6264491844.0,fast food,american,fast food,1.0,4.25,774,1.0,4.0,686,1.0,4.5,88,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,1000.0,2200.0
827,Porto Alegre,Pasadena,91101.0,300 E Colorado Blvd,6267440555.0,barbecue,american,barbecue,3.0,3.75,595,3.0,3.5,561,4.0,4.0,34,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
828,BJ's Restaurant & Brewhouse,Pasadena,91101.0,234 E Colorado Blvd,6262040845.0,american,american,other,2.0,3.5,623,2.0,3.0,550,2.5,4.0,73,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,100.0,1000.0,100.0,1000.0,2400.0
829,Yahaira's Cafe,Pasadena,91101.0,698 E Colorado Blvd,6268443254.0,cafe,mexican,cafe,2.0,4.25,484,2.0,4.0,437,2.5,4.5,47,800.0,1500.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2000.0
830,Tokyo Wako,Pasadena,91101.0,330 E Colorado Blvd,6264400670.0,sushi,japanese,sushi,2.0,3.25,495,2.0,3.0,444,2.5,3.5,51,1130.0,1400.0,1700.0,2200.0,1130.0,1400.0,1700.0,2200.0,1130.0,1400.0,1700.0,2200.0,1130.0,1400.0
831,Roscoe's House of Chicken & Waffles,Pasadena,91104.0,830 N Lake Ave,6267914890.0,breakfast & brunch,american,breakfast & brunch,2.0,4.0,2230,2.0,4.0,2063,2.5,4.0,167,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2400.0,800.0,2400.0,800.0,2200.0
832,Malbec,Pasadena,91106.0,1001 E Green St,6266830550.0,steakhouse,other,steakhouse,2.0,4.0,1577,2.0,4.0,1411,4.0,4.0,166,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
833,Dog Haus,Pasadena,91106.0,105 N Hill Ave,6265774287.0,burger,american,burger,1.0,4.25,1915,1.0,4.0,1841,1.0,4.5,74,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
834,Daisy Mint,Pasadena,91106.0,1218 E Colorado Blvd,6267922999.0,thai,thai,other,2.0,4.25,1520,2.0,4.0,1440,2.5,4.5,80,1130.0,1500.0,1700.0,2100.0,1130.0,1500.0,1700.0,2100.0,1130.0,1500.0,1700.0,2100.0,1130.0,1500.0
835,Granville,Burbank,91502.0,121 N San Fernando Blvd,8188484726.0,breakfast & brunch,american,breakfast & brunch,2.0,4.25,2371,2.0,4.0,2007,2.5,4.5,364,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,900.0,2300.0,900.0,2200.0
836,The Front Yard,Los Angeles,91602.0,4222 Vineland Ave,8182557290.0,american,american,other,2.0,4.25,1447,2.0,4.0,1027,2.5,4.5,420,630.0,2400.0,630.0,2400.0,630.0,2400.0,630.0,2400.0,630.0,100.0,630.0,100.0,630.0,2400.0
837,Sushi Yuzu,Los Angeles,91602.0,10118 Riverside Dr,8187638355.0,sushi,japanese,sushi,3.0,4.5,935,3.0,4.5,902,2.5,4.5,33,1130.0,1430.0,1730.0,2230.0,1130.0,1430.0,1730.0,2230.0,1130.0,1430.0,1730.0,2230.0,1130.0,1430.0
838,Lotus Vegan Thai Restaurant,Los Angeles,91602.0,4715 Lankershim Blvd,8187608088.0,thai,thai,other,2.0,4.5,909,2.0,4.5,899,2.5,4.5,10,1100.0,1530.0,1630.0,2200.0,1100.0,1530.0,1630.0,2200.0,1100.0,1530.0,1630.0,2200.0,1100.0,1530.0
839,Sweetsalt Food Shop,Los Angeles,91602.0,10218 Riverside Dr,8185097790.0,cafe,american,cafe,2.0,4.25,846,2.0,4.0,820,2.5,4.5,26,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,1600.0,800.0,1600.0
841,Little Toni's,Los Angeles,91602.0,4745 Lankershim Blvd,8187630131.0,pizza,italian,pizza,2.0,3.75,759,2.0,3.5,711,1.0,4.0,48,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1600.0,200.0
842,Ca' Del Sole,Los Angeles,91602.0,4100 Cahuenga Blvd,8189854669.0,italian,italian,other,2.0,4.25,848,2.0,4.0,692,2.5,4.5,156,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
843,Girasol,Los Angeles,91602.0,11334 Moorpark St,8189242323.0,american,american,other,3.0,4.0,605,3.0,4.0,539,4.0,4.0,66,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0
844,Cactus Taqueria #3,Los Angeles,91602.0,11401 Moorpark St,8187548119.0,breakfast & brunch,mexican,breakfast & brunch,1.0,3.75,395,1.0,3.0,384,1.0,4.5,11,800.0,2300.0,800.0,2300.0,800.0,2300.0,800.0,2300.0,800.0,2400.0,800.0,2400.0,800.0,2300.0
845,Skaf's Grill,Los Angeles,91606.0,6008 Laurel Canyon Blvd,8189855701.0,mediterranean,mediterranean,other,2.0,4.75,457,2.0,4.5,439,1.0,5.0,18,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
846,Krimsey's Cajun Kitchen,Los Angeles,91606.0,12900 Victory Blvd,8183086166.0,other,other,other,2.0,4.5,410,2.0,4.5,403,2.5,4.5,7,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,930.0,2130.0,930.0,2100.0
847,Nat's Early Bite,Los Angeles,91401.0,14115 Burbank Blvd,8187813040.0,cafe,american,cafe,1.0,4.5,1007,1.0,4.5,941,1.0,4.5,66,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,630.0,1600.0,730.0,1600.0
848,Lusy's,Los Angeles,91401.0,6357 Woodman Ave,8189974330.0,mediterranean,mediterranean,other,2.0,4.5,676,2.0,4.5,667,2.5,4.5,9,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0
849,Barone's Famous Italian Restaurant,Los Angeles,91401.0,13726 Oxnard St,8187826004.0,pizza,italian,pizza,2.0,3.75,648,2.0,3.5,605,2.5,4.0,43,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2330.0,1100.0,2330.0,1100.0,2100.0
850,Hungry Fox,Los Angeles,91605.0,13359 Sherman Way,8187657111.0,breakfast & brunch,other,breakfast & brunch,2.0,4.0,908,2.0,4.0,888,1.0,4.0,20,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0
851,Krua Thai,Los Angeles,91605.0,13130 Sherman Way,8187597998.0,thai,thai,other,1.0,4.0,849,1.0,3.5,836,,4.5,13,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,330.0
852,Ayce,Los Angeles,91405.0,7128 Van Nuys Blvd,8184653050.0,barbecue,korean,barbecue,2.0,4.5,929,2.0,4.5,915,2.5,4.5,14,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2230.0
853,Norm's Restaurant,Los Angeles,91405.0,13640 Sherman Way,8187805060.0,breakfast & brunch,american,breakfast & brunch,2.0,3.75,612,2.0,3.0,575,1.0,4.5,37,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
854,Savoy,Alhambra,91801.0,138 E Valley Blvd,6263089535.0,pizza,italian,pizza,1.0,4.0,3362,1.0,4.0,3310,1.0,4.0,52,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
855,Gen Korean Bbq House,Alhambra,91801.0,68 W Main St,6264072858.0,barbecue,korean,barbecue,2.0,4.0,2345,2.0,4.0,2307,2.5,4.0,38,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2330.0,1000.0,2330.0,1000.0,2230.0
856,Grill 'Em All Alhambra,Alhambra,91801.0,19 E Main St,6262842874.0,burger,american,burger,2.0,4.25,2095,2.0,4.0,2047,2.5,4.5,48,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
857,101 Noodle Express,Alhambra,91801.0,1408 E Valley Blvd,6263008654.0,chinese,chinese,other,1.0,4.0,1553,1.0,4.0,1529,1.0,4.0,24,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0
858,38 Degrees Ale House & Grill,Alhambra,91801.0,100 W Main St,6262822038.0,american,american,other,2.0,4.0,1615,2.0,4.0,1583,2.5,4.0,32,1600.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,100.0,1130.0,100.0,1130.0,2300.0
