_id,id_a,id_b,name_a,name_b,city,zipcode,address,phone,category_1,category_2,category_3,category_4,price_a,rating_a,review_count_a,price_b,rating_b,review_count_b,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
77786,a1680,b518,Lucky Baldwin's,Lucky Baldwins Pub,Pasadena,91105.0,17 S Raymond Ave,6267950652.0,American,British,british,pubs,2.0,4.0,923,2.5,4.0,95,1100.0,130.0,1100.0,130.0,1100.0,130.0,1100.0,130.0,1100.0,130.0,800.0,130.0,800.0,130.0
77888,a1684,b68,Gale's,Gale's Italian Restaurant and Bar,Pasadena,91105.0,452 S Fair Oaks Ave,6264326705.0,Italian,Vegetarian Friendly,italian,,2.0,4.0,891,2.5,4.5,327,1130.0,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2200.0,1130.0,2200.0,1700.0,2100.0,1130.0,2200.0
77975,a1687,b1917,Buca di Beppo,Buca di Beppo,Pasadena,91105.0,80 W Green St,6267927272.0,Italian,Vegetarian Friendly,italian,pizza,2.0,3.0,890,2.5,3.5,92,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2100.0
78247,a1726,b1261,My Vegan,My Vegan,Pasadena,91105.0,633 S Arroyo Pkwy,6265789017.0,Asian,Thai,thai,vegan,2.0,4.5,958,2.5,4.5,22,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2200.0,1100.0,2200.0,1100.0,2130.0
78455,a1733,b412,True Food Kitchen,True Food Kitchen,Pasadena,91105.0,168 W Colorado Blvd,6266396818.0,American,Vegetarian Friendly,vegetarian,american (new),2.0,4.0,815,2.5,4.5,70,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1000.0,2200.0,1000.0,2100.0
78501,a1735,b30,Parkway Grill,Parkway Grill,Pasadena,91105.0,510 S Arroyo Pkwy,6267951001.0,American,Vegetarian Friendly,american (new),seafood,3.0,4.0,723,4.0,4.5,283,1130.0,1430.0,1730.0,2100.0,1130.0,1430.0,1730.0,2100.0,1130.0,1430.0,1730.0,2100.0,1130.0,1430.0
78559,a1647,b257,Urth Caffe,Urth Caffe,Pasadena,91101.0,594 E Colorado Blvd,6268444644.0,American,Cafe,cafes,coffee & tea,2.0,3.5,2359,2.5,4.0,224,600.0,2300.0,600.0,2300.0,600.0,2300.0,600.0,2300.0,600.0,2400.0,600.0,2400.0,600.0,2300.0
78595,a1651,b251,Yard House,Yard House,Pasadena,91101.0,330 East Colorado Blvd,6265779273.0,American,,bars,american (new),2.0,3.5,1782,2.5,4.0,223,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,130.0,1100.0,130.0,1100.0,2400.0
78635,a1654,b441,Ruth's Chris Steak House,Ruth's Chris Steak House,Pasadena,91101.0,369 E Colorado Blvd,6265838122.0,American,Steakhouse,steakhouses,seafood,3.0,4.0,1583,4.0,4.5,150,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2130.0,1700.0,2230.0,1630.0,2230.0,1630.0,2100.0
78689,a1655,b1592,Lemonade,Lemonade,Pasadena,91101.0,146 S Lake Ave,6263047700.0,American,International,american (new),sandwiches,2.0,4.0,1499,2.5,4.0,83,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
78730,a1658,b1998,Abricott,Abricott,Pasadena,91101.0,238 S Lake Ave,6267961613.0,Asian,Fusion,cafes,asian fusion,2.0,4.0,1365,2.5,4.0,57,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,900.0,2100.0,900.0,2100.0
78753,a1659,b844,Tender Greens,Tender Greens,Pasadena,91101.0,621 E Colorado Blvd,6264051511.0,American,Healthy,american (new),salad,2.0,4.0,1350,2.5,4.0,93,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2100.0
78778,a1662,b194,Roy's Restaurant,Roy's Pasadena,Pasadena,91101.0,641 E Colorado Blvd,6263564066.0,Hawaiian,American,seafood,steakhouses,3.0,4.0,1291,4.0,4.5,275,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2100.0
78856,a1667,b285,Blaze Fast-Fire'd Pizza,Blaze Fast-Fire'd Pizza,Pasadena,91101.0,667 East Colorado Blvd,6268025352.0,Pizza,Vegetarian Friendly,pizza,salad,1.0,4.0,1127,1.0,4.5,125,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2300.0,1030.0,2400.0,1030.0,2400.0,1030.0,2300.0
78890,a1670,b208,Green Street Restaurant,Green Street Restaurant,Pasadena,91101.0,146 S Shopper's Ln,6265777170.0,American,Vegetarian Friendly,american (new),breakfast & brunch,2.0,3.5,1083,2.5,4.0,413,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2200.0,630.0,2200.0,800.0,2100.0
78943,a1676,b1290,The Counter Pasadena,The Counter,Pasadena,91101.0,140 Shoppers Ln,6264401008.0,American,,burgers,,2.0,4.0,966,2.5,4.0,67,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
78970,a1682,b559,Lunasia Dim Sum House,Lunasia,Pasadena,91101.0,239 E Colorado Blvd,6267938822.0,Chinese,Asian,dim sum,cantonese,2.0,4.0,909,2.5,4.5,73,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1000.0,2200.0,1000.0,2200.0
79057,a1688,b1406,Maison Akira,Maison Akira,Pasadena,91101.0,713 E Green St,6267969501.0,French,Japanese,french,japanese,3.0,4.0,819,4.0,4.0,94,1730.0,2100.0,1730.0,2100.0,1130.0,1400.0,1730.0,2130.0,1730.0,2130.0,1100.0,1400.0,1700.0,2000.0
79124,a1691,b978,El Cholo Cafe Pasadena,El Cholo Cafe,Pasadena,91101.0,300 E Colorado Blvd,6267955800.0,Mexican,Spanish,mexican,cocktail bars,2.0,3.0,866,2.5,4.0,174,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
79193,a1698,b682,Settebello Pizzeria Napoletana,Settebello,Pasadena,91101.0,625 E Colorado Blvd,6267659550.0,Italian,Pizza,pizza,,2.0,4.0,813,2.5,4.0,114,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
79265,a1702,b524,Alexander's Steakhouse - Pasadena,Alexander's Steakhouse,Pasadena,91101.0,111 N Los Robles Ave,6264861111.0,American,Steakhouse,steakhouses,japanese,4.0,4.5,719,4.0,4.5,60,1730.0,2130.0,1730.0,2130.0,1730.0,2130.0,1730.0,2130.0,1730.0,2230.0,1730.0,2230.0,1700.0,2100.0
79312,a1705,b1204,The Hat,The Hat,Pasadena,91101.0,491 N Lake Ave,6264491844.0,American,Fast Food,american (traditional),sandwiches,1.0,4.0,686,1.0,4.5,88,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,1000.0,2200.0
79404,a1711,b2910,Porto Alegre Churrascaria,Porto Alegre,Pasadena,91101.0,300 E Colorado Blvd,6267440555.0,Barbecue,American,brazilian,buffets,3.0,3.5,561,4.0,4.0,34,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
79458,a1715,b1055,BJ's Restaurant & Brewhouse,BJ's Restaurant & Brewhouse,Pasadena,91101.0,234 E Colorado Blvd,6262040845.0,American,,american (new),breweries,2.0,3.0,550,2.5,4.0,73,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,100.0,1000.0,100.0,1000.0,2400.0
79542,a1720,b1721,Yahaira's Cafe,Yahaira's Cafe,Pasadena,91101.0,698 E Colorado Blvd,6268443254.0,Mexican,Cafe,mexican,cafes,2.0,4.0,437,2.5,4.5,47,800.0,1500.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2000.0
79590,a1724,b2971,Tokyo Wako Restaurant,Tokyo Wako,Pasadena,91101.0,330 E Colorado Blvd,6264400670.0,Japanese,Sushi,japanese,sushi bars,2.0,3.0,444,2.5,3.5,51,1130.0,1400.0,1700.0,2200.0,1130.0,1400.0,1700.0,2200.0,1130.0,1400.0,1700.0,2200.0,1130.0,1400.0
79592,a1649,b2649,Roscoe's House of Chicken & Waffles,Roscoe's House of Chicken & Waffles,Pasadena,91104.0,830 N Lake Ave,6267914890.0,American,,breakfast & brunch,soul food,2.0,4.0,2063,2.5,4.0,167,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2400.0,800.0,2400.0,800.0,2200.0
79601,a1656,b455,Malbec Argentinean Cuisine,Malbec,Pasadena,91106.0,1001 E Green St,6266830550.0,Latin,Argentinean,argentine,steakhouses,2.0,4.0,1411,4.0,4.0,166,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
79626,a1694,b1372,Dog Haus,Dog Haus,Pasadena,91106.0,105 N Hill Ave,6265774287.0,American,,hot dogs,burgers,1.0,4.0,1841,1.0,4.5,74,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
79635,a1695,b1309,Daisy Mint,Daisy Mint,Pasadena,91106.0,1218 E Colorado Blvd,6267922999.0,Asian,Thai,thai,asian fusion,2.0,4.0,1440,2.5,4.5,80,1130.0,1500.0,1700.0,2100.0,1130.0,1500.0,1700.0,2100.0,1130.0,1500.0,1700.0,2100.0,1130.0,1500.0
79709,a1798,b609,Granville,Granville,Burbank,91502.0,121 N San Fernando Blvd,8188484726.0,American,Vegetarian Friendly,american (new),breakfast & brunch,2.0,4.0,2007,2.5,4.5,364,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,900.0,2300.0,900.0,2200.0
79774,a1822,b99,The Front Yard,The Front Yard,Los Angeles,91602.0,4222 Vineland Ave,8182557290.0,American,Gluten Free Options,tapas/small plates,american (new),2.0,4.0,1027,2.5,4.5,420,630.0,2400.0,630.0,2400.0,630.0,2400.0,630.0,2400.0,630.0,100.0,630.0,100.0,630.0,2400.0
79811,a1824,b1242,Sushi Yuzu,Sushi Yuzu,Los Angeles,91602.0,10118 Riverside Dr,8187638355.0,Japanese,Sushi,sushi bars,japanese,3.0,4.5,902,2.5,4.5,33,1130.0,1430.0,1730.0,2230.0,1130.0,1430.0,1730.0,2230.0,1130.0,1430.0,1730.0,2230.0,1130.0,1430.0
79846,a1825,b1890,Lotus Vegan,Lotus Vegan Thai Restaurant,Los Angeles,91602.0,4715 Lankershim Blvd,8187608088.0,Thai,Vegetarian Friendly,vegan,thai,2.0,4.5,899,2.5,4.5,10,1100.0,1530.0,1630.0,2200.0,1100.0,1530.0,1630.0,2200.0,1100.0,1530.0,1630.0,2200.0,1100.0,1530.0
79868,a1830,b1298,Sweetsalt,Sweetsalt Food Shop,Los Angeles,91602.0,10218 Riverside Dr,8185097790.0,American,Cafe,sandwiches,salad,2.0,4.0,820,2.5,4.5,26,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,1600.0,800.0,1600.0
79880,a1830,b2601,Sweetsalt,Sweet Salt,Los Angeles,91602.0,10218 Riverside Dr,8185097790.0,Cafe,Soups,sandwiches,salad,2.0,4.0,820,2.5,4.0,13,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,1600.0,800.0,1600.0
79925,a1892,b1373,Little Toni's,Little Toni's,Los Angeles,91602.0,4745 Lankershim Blvd,8187630131.0,Italian,Pizza,pizza,italian,2.0,3.5,711,1.0,4.0,48,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1600.0,200.0
79941,a1893,b88,Ca Del Sole,Ca' Del Sole,Los Angeles,91602.0,4100 Cahuenga Blvd,8189854669.0,Italian,Vegetarian Friendly,italian,,2.0,4.0,692,2.5,4.5,156,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
79974,a1901,b859,Girasol,Girasol,Los Angeles,91602.0,11334 Moorpark St,8189242323.0,American,Gluten Free Options,american (new),desserts,3.0,4.0,539,4.0,4.0,66,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2300.0
80045,a1910,b2173,Cactus Taquerias,Cactus Taqueria #3,Los Angeles,91602.0,11401 Moorpark St,8187548119.0,Mexican,,mexican,breakfast & brunch,1.0,3.0,384,1.0,4.5,11,800.0,2300.0,800.0,2300.0,800.0,2300.0,800.0,2300.0,800.0,2400.0,800.0,2400.0,800.0,2300.0
80079,a1878,b1527,Skaf's Grill,Skaf's Grill,Los Angeles,91606.0,6008 Laurel Canyon Blvd,8189855701.0,Lebanese,Mediterranean,lebanese,,2.0,4.5,439,1.0,5.0,18,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
80094,a1914,b2665,Krimsey's Cajun Kitchen,Krimsey's Cajun Kitchen,Los Angeles,91606.0,12900 Victory Blvd,8183086166.0,Cajun & Creole,,cajun/creole,vegan,2.0,4.5,403,2.5,4.5,7,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,930.0,2130.0,930.0,2100.0
80097,a1849,b341,Nat's Early Bite Coffee Shop,Nat's Early Bite,Los Angeles,91401.0,14115 Burbank Blvd,8187813040.0,American,Cafe,diners,breakfast & brunch,1.0,4.5,941,1.0,4.5,66,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,600.0,1500.0,630.0,1600.0,730.0,1600.0
80110,a1864,b2654,Lusy's Mediterranean Cafe & Grill,Lusy's,Los Angeles,91401.0,6357 Woodman Ave,8189974330.0,Mediterranean,Middle Eastern,mediterranean,soup,2.0,4.5,667,2.5,4.5,9,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0
80115,a1872,b2281,Barone's,Barone's Famous Italian Restaurant,Los Angeles,91401.0,13726 Oxnard St,8187826004.0,Italian,Pizza,italian,pizza,2.0,3.5,605,2.5,4.0,43,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2330.0,1100.0,2330.0,1100.0,2100.0
80137,a1857,b2086,Hungry Fox,Hungry Fox,Los Angeles,91605.0,13359 Sherman Way,8187657111.0,,,diners,breakfast & brunch,2.0,4.0,888,1.0,4.0,20,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0,700.0,1500.0
80143,a1860,b2150,Krua Thai Restaurant,Krua Thai,Los Angeles,91605.0,13130 Sherman Way,8187597998.0,Asian,Thai,thai,noodles,1.0,3.5,836,,4.5,13,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,330.0,1100.0,330.0
80161,a1858,b1355,AYCE Gogi,Ayce,Los Angeles,91405.0,7128 Van Nuys Blvd,8184653050.0,Barbecue,Asian,korean,barbeque,2.0,4.5,915,2.5,4.5,14,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2230.0
80165,a1873,b1162,NORMS Restaurant,Norm's Restaurant,Los Angeles,91405.0,13640 Sherman Way,8187805060.0,American,,diners,breakfast & brunch,2.0,3.0,575,1.0,4.5,37,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
80183,a1956,b2008,Savoy Kitchen,Savoy,Alhambra,91801.0,138 E Valley Blvd,6263089535.0,Chinese,Asian,pizza,hainan,1.0,4.0,3310,1.0,4.0,52,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
80200,a1959,b1268,Gen Korean BBQ House,Gen Korean Bbq House,Alhambra,91801.0,68 W Main St,6264072858.0,Barbecue,Asian,korean,barbeque,2.0,4.0,2307,2.5,4.0,38,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2330.0,1000.0,2330.0,1000.0,2230.0
80219,a1960,b417,Grill 'Em All,Grill 'Em All Alhambra,Alhambra,91801.0,19 E Main St,6262842874.0,American,,burgers,american (new),2.0,4.0,2047,2.5,4.5,48,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
80280,a1963,b2037,101 Noodle Express,101 Noodle Express,Alhambra,91801.0,1408 E Valley Blvd,6263008654.0,Chinese,Asian,chinese,noodles,1.0,4.0,1529,1.0,4.0,24,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0
80297,a1964,b1436,38 Degrees Ale House & Grill,38 Degrees Ale House & Grill,Alhambra,91801.0,100 W Main St,6262822038.0,American,,pubs,american (new),2.0,4.0,1583,2.5,4.0,32,1600.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,100.0,1130.0,100.0,1130.0,2300.0
80348,a1967,b1604,Baccali Cafe & Rotisserie,Baccali,Alhambra,91801.0,245 W Valley Blvd,6262933300.0,Chinese,Asian,chinese,asian fusion,2.0,3.5,1308,2.5,4.0,37,800.0,100.0,800.0,100.0,800.0,100.0,800.0,100.0,800.0,200.0,800.0,200.0,800.0,100.0
80395,a1969,b1586,The Boiling Crab,The Boiling Crab,Alhambra,91801.0,33 W Main St,6263005898.0,Seafood,,seafood,,2.0,3.5,1169,2.5,4.0,23,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1200.0,2200.0,1200.0,2200.0
80412,a1971,b453,Lunasia Chinese Cuisine,Lunasia Dim Sum House,Alhambra,91801.0,500 W Main St,6263083222.0,Chinese,Asian,dim sum,cantonese,2.0,3.5,1117,2.5,4.5,78,1000.0,2030.0,1000.0,2030.0,1000.0,2030.0,1000.0,2030.0,1000.0,2030.0,900.0,2100.0,900.0,2100.0
80476,a1974,b2485,Dog Haus,Dog Haus,Alhambra,91801.0,410 E Main St,6262824287.0,American,,hot dogs,burgers,1.0,4.0,971,1.0,4.0,17,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0
80533,a1981,b779,The Hat,The Hat,Alhambra,91801.0,1 W Valley Blvd,6262820140.0,American,Fast Food,burgers,american (traditional),1.0,4.0,821,1.0,4.5,62,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0
80558,a1982,b816,Twohey's Restaurant,Twohey's Restaurant,Alhambra,91801.0,1224 N Atlantic Blvd,6262847387.0,American,Vegetarian Friendly,american (traditional),,2.0,3.5,828,2.5,4.0,112,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2400.0,700.0,2400.0,700.0,2300.0
80599,a1984,b3006,Tasty Garden,Tasty Garden,Alhambra,91801.0,288 W Valley Blvd,6263008262.0,Chinese,Asian,chinese,,2.0,3.5,774,1.0,3.5,25,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1000.0,100.0,1000.0,100.0
80622,a1986,b2798,Top Island Seafood Restaurant,Top Island Seafood Restaurant,Alhambra,91801.0,740 E Valley Blvd,6263009898.0,Chinese,Seafood,seafood,dim sum,2.0,3.0,661,2.5,3.5,34,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0
80634,a1987,b1486,Borneo Kalimantan Cuisine,Borneo Kalimantan Cuisine,Alhambra,91801.0,19 South Garfield Ave,6262824477.0,Asian,Indonesian,indonesian,singaporean,1.0,4.0,623,1.0,4.5,18,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0
80667,a1989,b2404,Thai Purple,Thai Purple,Alhambra,91801.0,27 N Garfield Ave,6263009083.0,Asian,Thai,thai,,1.0,3.0,651,2.5,4.0,22,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
80714,a1992,b2362,Izakaya Akatora,Izakaya Akatora,Alhambra,91801.0,115 W Main St,6269437872.0,Japanese,Sushi,sushi bars,japanese,2.0,3.5,620,2.5,4.5,9,1130.0,1430.0,1700.0,2300.0,1130.0,1430.0,1700.0,2300.0,1130.0,1430.0,1700.0,2300.0,1130.0,1430.0
80741,a1993,b2748,Shakas Hawaiian Flavors,Shakas Hawaiian Flavors,Alhambra,91801.0,101 W Main St,6262935520.0,,,hawaiian,bars,2.0,3.5,613,1.0,4.5,8,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,100.0,1100.0,100.0,1100.0,2200.0
80758,a1995,b1898,King Hua Restaurant,King Hua Restaurant,Alhambra,91801.0,2000 W Main St,6262828833.0,Chinese,Asian,dim sum,cantonese,2.0,3.5,581,2.5,4.0,34,1030.0,1500.0,1700.0,2200.0,1030.0,1500.0,1700.0,2200.0,1030.0,1500.0,1700.0,2200.0,1030.0,1500.0
80823,a2004,b1105,Charlies Trio Cafe,Charlie's Trio Cafe,Alhambra,91801.0,47 W Main St,6262844943.0,Italian,Pizza,italian,pizza,2.0,3.5,445,2.5,4.0,45,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1130.0,2300.0,1130.0,2200.0
81202,a1957,b200,Newport Seafood Restaurant,Newport Seafood Restaurant,San Gabriel,91776.0,518 W Las Tunas Dr,6262895998.0,Chinese,Seafood,seafood,vietnamese,2.0,4.0,2436,2.5,4.5,122,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2200.0,1130.0,2200.0,1130.0,2130.0
81223,a1958,b495,Golden Deli,Golden Deli Vietnamese,San Gabriel,91776.0,815 W Las Tunas Dr,6263080803.0,Asian,Vietnamese,vietnamese,delis,1.0,4.0,2218,1.0,4.5,95,930.0,2100.0,930.0,2100.0,930.0,2100.0,930.0,2200.0,900.0,2200.0,900.0,2130.0,900.0,2200.0
81248,a1975,b2250,Benten Ramen,Benten Ramen,San Gabriel,91776.0,821 W Las Tunas Dr,6269105075.0,,,ramen,,1.0,4.0,870,,4.5,11,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0,1730.0,2130.0,1130.0,1500.0
81284,a1961,b1163,Noodle World,Noodle World Alhambra,Alhambra,91803.0,700 W Valley Blvd,6262938800.0,Asian,Chinese,noodles,,1.0,3.5,2024,1.0,4.0,50,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0,1000.0,100.0
81307,a1965,b2918,Banh Mi My Tho,Banh Mi My Tho,Alhambra,91803.0,304 W Valley Blvd,6262894160.0,Vietnamese,,sandwiches,vietnamese,1.0,4.5,1408,1.0,4.5,6,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0
81317,a1970,b2120,Oo-Kook Tofu & BBQ,Oo-Kook Tofu and Barbeque,Alhambra,91803.0,2201 W Commonwealth Ave,6262898494.0,Korean,Barbecue,korean,barbeque,2.0,4.5,1239,2.5,4.5,11,1100.0,1430.0,1630.0,2130.0,1100.0,1430.0,1630.0,2130.0,1100.0,1430.0,1630.0,2130.0,1100.0,1430.0
81344,a1985,b2053,Chengdu Taste,Chengdu Taste,Alhambra,91803.0,828 W Valley Blvd,6265882284.0,Chinese,Asian,szechuan,,2.0,3.5,687,2.5,4.0,34,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0
81355,a1988,b1567,Pepe's,Pepe's Mexican Food,Alhambra,91803.0,511 W Valley Blvd,6262898618.0,Mexican,Fast Food,mexican,,1.0,4.0,653,1.0,5.0,12,600.0,2400.0,600.0,2400.0,600.0,2400.0,600.0,2400.0,600.0,300.0,600.0,300.0,600.0,2400.0
81385,a2003,b1910,Sam Woo Barbeque,Sam Woo Barbeque,Alhambra,91803.0,514 W Valley Blvd,6262810038.0,Asian,Chinese,barbeque,cantonese,1.0,3.5,538,1.0,4.0,19,900.0,2400.0,900.0,2400.0,900.0,2400.0,900.0,2400.0,900.0,100.0,900.0,100.0,900.0,2400.0
81410,a2130,b240,Vibrato Grill Jazz,Vibrato Grill Jazz...etc.,Los Angeles,90077.0,2930 N Beverly Glen Cir,3104749400.0,American,Vegetarian Friendly,american (new),salad,3.0,4.0,518,4.0,4.5,117,1730.0,2230.0,1730.0,2230.0,1730.0,2230.0,1730.0,2300.0,1730.0,2300.0,1730.0,2230.0,1730.0,2300.0
81427,a2419,b2687,Ronald Reagan UCLA Medical Center - Cafeteria,Ronald Reagan UCLA Medical Center - Cafeteria,Los Angeles,90095.0,757 Westwood Plz,3108259111.0,,,cafeteria,medical centers,1.0,3.5,75,,5.0,5,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
81429,a2424,b998,Plateia,Plateia,Los Angeles,90095.0,425 Westwood Plz,3107943563.0,Mediterranean,Vegetarian Friendly,mediterranean,american (new),2.0,4.0,69,2.5,4.5,22,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,600.0,2300.0,600.0,2300.0
81477,a3026,b1129,La Casita Mexicana,LA Casita Mexicana,Bell,90201.0,4030 E Gage Ave,3237731898.0,Mexican,Latin,mexican,,2.0,4.0,870,2.5,4.0,52,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2300.0,900.0,2300.0,900.0,2200.0,900.0,2300.0
81621,a3027,b2522,Big Al's Pizzeria,Big Al's Pizzeria,Maywood,90270.0,6044 Atlantic Blvd,3237713030.0,Pizza,,pizza,halal,2.0,4.5,694,2.5,4.5,8,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1300.0,2100.0
556212,a99,b798,Post & Beam,Post & Beam,Los Angeles,90008.0,3767 Santa Rosalia Dr,3232995599.0,American,,pizza,southern,2.0,3.5,678,2.5,4.5,47,1600.0,2200.0,1600.0,2200.0,1600.0,2200.0,1600.0,2300.0,1130.0,2300.0,1100.0,2100.0,1100.0,2300.0
