name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
El Siete Mares,Mexican,American,3131 W Sunset Blvd,Los Angeles,90026,3236650865.0,2.5,4.5,13,,,,,,,,,,,,,,
Denny's,American,,13136 Sherman Way,Los Angeles,91605,8187650689.0,,4.5,12,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
Qwench,,,645 W 9th St,Los Angeles,90015,,1.0,4.5,6,,,,,,,,,,,,,,
Chi Dynasty,Chinese,Asian,769 Americana Way,Glendale,91210,8185009888.0,2.5,4.0,17,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1130.0,2300.0,1130.0,2300.0
Edwin Mills by Equator,American,,22 Mills Pl,Pasadena,91105,6265648656.0,2.5,4.0,29,1000.0,2300.0,1500.0,2300.0,1500.0,2300.0,1500.0,2300.0,1000.0,2359.0,1000.0,130.0,1000.0,130.0
P.F. Chang's,Chinese,Asian,260 E Colorado Blvd Ste 201,Pasadena,91101,6263569760.0,2.5,3.5,84,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
House of Blues,American,,7060 Hollywood Blvd,Los Angeles,90028,3237694600.0,2.5,4.5,6,,,,,,,,,,,,,,
Pioneer Cafe,Cafe,,450 Pioneer Dr,Glendale,91203,8185481700.0,1.0,4.0,26,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0
Big Mama's and Papa's Pizzeria,Italian,Pizza,5051 Hollywood Blvd,Los Angeles,90027,3236611122.0,1.0,4.0,10,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0
Hamburger Habit Wla,American,Fast Food,11223 National Blvd,Los Angeles,90064,3104785000.0,1.0,4.0,15,1000.0,2300.0,930.0,2300.0,930.0,2300.0,930.0,2300.0,930.0,2300.0,930.0,1200.0,930.0,1200.0
Thai Dishes,Asian,Thai,6234 W Manchester Ave,Los Angeles,90045,3103420046.0,2.5,3.5,25,1130.0,2155.0,1100.0,2155.0,1100.0,2155.0,1100.0,2155.0,1100.0,2155.0,1100.0,2155.0,1130.0,2155.0
Mixology 101 Grill & Lounge,American,,6333 W 3rd St,Los Angeles,90036,3233706561.0,2.5,3.5,31,1100.0,2100.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,1200.0,1100.0,1200.0
California Roll Factory,Japanese,Sushi,11629 Santa Monica Blvd,Los Angeles,90025,3109962366.0,2.5,4.0,24,,,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,2400.0,1500.0
Biergarten,Asian,Korean,206 N Western Ave,Los Angeles,90004,3234664860.0,2.5,4.5,7,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0,1700.0,1200.0
Taj Palace,Indian,Asian,15200 W Sunset Blvd Ste 112,Los Angeles,90272,3104540988.0,2.5,4.0,10,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0
Okumura Restaurant,Sushi,,17302 Ventura Blvd,Los Angeles,91316,8189869712.0,2.5,4.0,10,1730.0,2100.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0
Taste Of India,Indian,,21833 Ventura Blvd,Los Angeles,91364,8189990600.0,2.5,4.0,9,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0
Rosie's BBQ Kitchen,Barbecue,,10220 Topanga Canyon Blvd,Los Angeles,91311,8184070403.0,2.5,4.5,7,1500.0,2000.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0
Cafe Crepe,French,Cafe,800 N Alameda St,Los Angeles,90012,2135423400.0,2.5,4.5,7,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0
River Rock,American,,12000 block of Ventura Blvd.,Los Angeles,,8184327500.0,2.5,4.0,20,1700.0,2100.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1130.0,1500.0,1700.0,2300.0
The Echo,,,1822 W Sunset Blvd,Los Angeles,90026,2134138200.0,,4.5,8,1700.0,600.0,1700.0,600.0,1700.0,600.0,1700.0,600.0,1700.0,600.0,1700.0,600.0,1700.0,600.0
Roro's Chicken,Middle Eastern,Lebanese,6660 W Sunset Blvd Ste C,Los Angeles,90028,3234619999.0,2.5,4.0,18,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
Paul Martin's American Grill,American,,455 S Lake Ave,Pasadena,91101,6267737600.0,2.5,4.0,44,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Taco Plus,Mexican,,9824 National Blvd,Los Angeles,90034,3102041859.0,1.0,4.0,9,,,2400.0,1600.0,2400.0,1600.0,2400.0,1600.0,2400.0,1600.0,2400.0,1600.0,900.0,1500.0
Palisades Garden Cafe,,,15231 1/2 La Cruz Dr,Los Angeles,90272,3104596160.0,1.0,4.0,10,1000.0,1600.0,630.0,1930.0,630.0,1930.0,630.0,1930.0,630.0,1930.0,630.0,1930.0,800.0,1800.0
Dave & Buster's Restaurant,American,,6081 Center Dr,Los Angeles,90045,3108469950.0,2.5,3.5,44,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,100.0,1100.0,100.0,1100.0,100.0
Kogi Korean BBQ-to-Go,Asian,Korean,1511 Abbot Kinney Blvd,Los Angeles,90291,3233150253.0,,4.0,12,,,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0,1800.0,1200.0
Twist Eatery,,,344 S La Brea Ave,Los Angeles,90036,3239389478.0,2.5,4.5,8,900.0,1600.0,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1700.0,900.0,1700.0
Juicy Factory Hollywood,Healthy,Vegetarian Friendly,6708 Hollywood Blvd,Los Angeles,90028,3234985551.0,1.0,4.5,6,,,,,,,,,,,,,,
BOLLYWOOD BITES,Indian,Pakistani,1051 Gayley Ave,Los Angeles,90024,3108241046.0,2.5,4.0,14,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Korea BBQ House,Barbecue,Asian,323 E 1st St,Los Angeles,90012,2136801826.0,,4.0,13,,,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,,
Le Pain Quotidien,Cafe,,730 Americana Way,Glendale,91210,8188395230.0,2.5,4.0,19,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2100.0,800.0,2100.0
CrossRoads Restaurant,,,6027 Reseda Blvd,Los Angeles,91356,8183456616.0,,4.5,7,1700.0,2200.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1700.0,100.0
Rubio's Coastal Grill,Mexican,,249 N Glendale Ave,Glendale,91206,8185484214.0,2.5,4.5,7,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2200.0,1000.0,2200.0
Happy Diner,,,1931 N Gaffey St,Los Angeles,90731,3109352933.0,,5.0,5,,,,,,,,,,,,,,
Okipoki,Seafood,Japanese,507 S Spring St,Los Angeles,90013,2136283378.0,2.5,4.5,7,,,2330.0,2100.0,2330.0,2100.0,2330.0,2100.0,2330.0,2100.0,2330.0,2100.0,,
Danielle's Wood Fired Pizza,Pizza,,4822 Laurel Canyon Blvd.,Los Angeles,,8189808555.0,1.0,4.0,9,1130.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Tacos Delta,Mexican,Latin,3806 W Sunset Blvd,Los Angeles,90026,3236642848.0,1.0,4.5,12,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0
Courtyard Cafe,American,,8939 S Sepulveda Blvd,Los Angeles,90045,3104100770.0,,5.0,7,,,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1600.0
Asakuma Marina Del Ray,,,2805 Abbot Kinney Blvd,Los Angeles,90291,3103013344.0,2.5,4.5,6,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0
JR's Genuine Barbeque,Barbecue,American,3055 La Cienega Blvd,Culver City,90232,3108376838.0,2.5,4.5,20,,,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0
Lotus Vegan,American,Thai,5038 Overland Ave,Los Angeles,90230,,,4.5,10,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2230.0,1000.0,2230.0
Cleo Third Street,Mediterranean,Middle Eastern,8384 W 3rd St,Los Angeles,90048,3235791600.0,2.5,4.5,5,1100.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1100.0,1200.0
Astro Family Restaurant,American,,2300 Fletcher Dr,Los Angeles,90039,3236639241.0,2.5,3.5,18,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
Atlacatl Restaurant,Latin,Spanish,301 N Berendo St,Los Angeles,90004,3236631404.0,1.0,4.0,15,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
El Torito,Mexican,Latin,8855 Tampa Ave,Los Angeles,91324,8183491607.0,2.5,3.5,26,900.0,2200.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0,1100.0,2300.0
Panda Express,Chinese,,630 W 5th St,Los Angeles,90071,2136888783.0,1.0,4.0,11,,,1030.0,1800.0,1030.0,1800.0,1030.0,1800.0,1030.0,1800.0,1030.0,1700.0,1030.0,1700.0
Zip Fusion Sushi,Sushi,,744 E 3rd St,Los Angeles,90013,2136803770.0,2.5,4.5,8,2400.0,2230.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,2400.0,2330.0
Golden City Restaurant,Chinese,,960 N Hill St,Los Angeles,90012,2132532660.0,2.5,4.5,9,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Tenno Sushi,Japanese,Sushi,209 S Central Ave,Los Angeles,90012,2136250602.0,2.5,4.0,17,2430.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,2330.0,1100.0,1200.0,1100.0,100.0,1100.0,100.0
Chan Dara,Asian,Thai,11940 W Pico Blvd,Los Angeles,90064,3104794461.0,2.5,4.0,20,1600.0,2200.0,2330.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1600.0,2300.0
Denny's,American,,1440 W Pacific Coast Hwy,Los Angeles,90744,3108341568.0,2.5,4.0,13,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
Crab Avenue,Steakhouse,Seafood,900 N Central Ave,Glendale,91203,8182445898.0,2.5,3.5,47,1100.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0
Anejo Cantina and Grill,,,14755 Ventura Blvd,Los Angeles,91403,8183803180.0,2.5,4.0,8,,,,,,,,,,,,,,
V Cafe,American,,8164 Melrose Ave,Los Angeles,90046,3239519577.0,,5.0,7,900.0,1700.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0
Luchini Pizzeria & Bar,,,1607 N Cahuenga Blvd,Los Angeles,90028,3235937771.0,,4.0,7,1100.0,300.0,,,1100.0,300.0,1100.0,200.0,1100.0,200.0,1100.0,300.0,1100.0,300.0
Mali Thai Street Food,,,3446 Wilshire Blvd,Los Angeles,90010,2132632505.0,,5.0,5,,,,,,,,,,,,,,
Antonio's,Mexican,,7470 Melrose Ave,Los Angeles,90046,3236589060.0,2.5,4.0,22,2400.0,2200.0,,,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,2400.0,2300.0
San Sai Japanese Grill,Japanese,Sushi,8601 Lincoln Blvd,Los Angeles,90045,3106495000.0,,4.0,13,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
Pho 999,Asian,Vietnamese,6411 Sepulveda Blvd,Los Angeles,91411,8187821999.0,1.0,4.0,20,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0
Carl's Jr.,,,19305 Victory Blvd,Los Angeles,91335,8188819635.0,,4.0,15,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
El Huarache Azteca,Mexican,,5225 York Blvd,Los Angeles,90042,3234789572.0,,4.5,8,800.0,2230.0,800.0,2230.0,800.0,2230.0,800.0,2230.0,800.0,2230.0,800.0,2230.0,800.0,2230.0
Barrio Fiesta,Filipino,Asian,818 N Pacific Ave,Glendale,91203,8185522855.0,2.5,4.0,19,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0
Pok Pok Phat Thai,Thai,,727 N Broadway,Los Angeles,90012,,2.5,4.0,12,,,,,,,,,,,,,,
Jazz Cat Restaurant,,,121 E Valley Blvd,San Gabriel,91776,6262885200.0,,4.5,9,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1230.0,1130.0,1230.0
The Fat Dog,,,11050 Magnolia Blvd,Los Angeles,91601,,2.5,4.0,11,,,,,,,,,,,,,,
Recess,,,1102 N Brand Blvd,Glendale,91202,8185070592.0,2.5,4.0,13,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0,730.0,2200.0
Wild Carvery,American,Healthy,150 E Olive Ave,Burbank,91502,,2.5,4.5,54,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
Back House,Japanese,Sushi,10915 W Pico Blvd,Los Angeles,90064,3104816800.0,2.5,4.0,14,1600.0,1200.0,1600.0,1200.0,1600.0,1200.0,1600.0,1200.0,1600.0,1200.0,1600.0,200.0,1600.0,200.0
Pieology Pizzeria,Pizza,,6250 Topanga Canyon Blvd,Los Angeles,91367,8185934221.0,1.0,4.0,9,,,,,,,,,,,,,,
Boba 7,,,518 W 7th St,Los Angeles,90014,2135388022.0,,4.5,9,2400.0,2100.0,2400.0,2100.0,2400.0,2100.0,2400.0,2100.0,2400.0,2200.0,2400.0,2200.0,2400.0,2200.0
El Pollo Loco,Mexican,Spanish,503 S Alvarado St,Los Angeles,90057,2134131811.0,1.0,4.0,8,930.0,2200.0,930.0,2200.0,930.0,2200.0,930.0,2200.0,930.0,2200.0,930.0,2200.0,930.0,2200.0
Z's Crazy Good,Mediterranean,,1470 Monterey Pass Rd,Monterey Park,91754,3232607996.0,1.0,4.5,9,,,,,,,,,,,,,,
Souplantation & Sweet Tomatoes,,,2921 Los Feliz Blvd,Los Angeles,90039,3232846312.0,,4.0,11,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0
Vic's Food To Go,,,12527 Victory Blvd,Los Angeles,91606,8187632252.0,,4.5,10,1100.0,2000.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0
Ocean Star Seafood,Chinese,Seafood,112 N Chandler Ave,Monterey Park,91754,6263008446.0,2.5,4.5,12,,,,,,,,,,,,,,
Hollywood Pizzeria Express,Pizza,,6801 Hollywood Blvd,Los Angeles,90028,3234667700.0,,4.0,8,,,,,,,,,,,,,,
Tacos Mexico,Mexican,Latin,913 S Broadway,Los Angeles,90015,2136272399.0,1.0,4.0,13,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
La Espanola Meats Inc,,,25020 Doble Ave,Los Angeles,90710,3105390455.0,,5.0,5,,,,,,,,,,,,,,
Wetzel's Pretzels,,,800 N Alameda St,Los Angeles,90012,2136260269.0,1.0,4.0,12,600.0,1200.0,600.0,2300.0,600.0,2300.0,600.0,2300.0,600.0,2300.0,1200.0,100.0,600.0,100.0
Armando's,,,704 E Garvey Ave,Monterey Park,91755,6265715239.0,,4.5,6,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0
Secret Restaurant,,,6541 Hollywood Blvd Ste 104,Los Angeles,90028,3234635156.0,1.0,4.0,18,1000.0,300.0,1400.0,200.0,1400.0,200.0,1400.0,200.0,1400.0,200.0,1400.0,200.0,1000.0,300.0
Chamberlain,,,1000 Westmount Dr,West Hollywood,90069,3106577400.0,2.5,4.5,30,1100.0,1900.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2300.0
Mt8848,,,5861 Firestone Blvd,South Gate,90280,5629284848.0,2.5,5.0,10,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
Five Guys,,,530 W 27th St,Los Angeles,90007,2137497710.0,,4.5,7,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Jersey Mike's Subs,American,Fast Food,1517 Vine St,Los Angeles,90028,3234616161.0,1.0,4.0,12,1100.0,2100.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0
Olson's Delicatessen,Delicatessen,,5660 W Pico Blvd,Los Angeles,90019,3239380742.0,,5.0,6,1000.0,1700.0,,,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1700.0
Paoli's Pizzeria & Piano Bar,Pizza,Italian,21020 Ventura Blvd,Los Angeles,91364,8188834136.0,2.5,3.5,25,430.0,130.0,1130.0,130.0,1130.0,130.0,1130.0,130.0,1130.0,130.0,1130.0,130.0,430.0,130.0
Pizza World,Italian,Pizza,365 S Fairfax Ave,Los Angeles,90036,3236532896.0,1.0,4.0,10,1100.0,2030.0,1100.0,2000.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,1400.0,1900.0,1200.0
Farfalla Trattoria Encino,Italian,,16403 Ventura Blvd,Los Angeles,91436,8183800200.0,2.5,4.0,8,1600.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2230.0,1100.0,2230.0
Babita Restaurant,Mexican,Latin,1823 S San Gabriel Blvd,San Gabriel,91776,6262887265.0,4.0,4.5,26,,,2100.0,1130.0,2100.0,1130.0,2100.0,1130.0,2200.0,1730.0,,,,
Pan Tang,Thai,,6841 Foothill Blvd,Los Angeles,,,,4.5,9,,,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Weiler's West Hills Deli,,,22323 Sherman Way,Los Angeles,91303,8188846699.0,,4.5,6,730.0,2030.0,730.0,2030.0,730.0,2030.0,730.0,2030.0,730.0,2030.0,730.0,2030.0,730.0,2030.0
Applebee's,American,,1493 N Montebello Blvd,Montebello,90640,3232780250.0,2.5,4.0,18,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,100.0,1100.0,100.0
Built Custom Burgers,American,Fast Food,3584 S Figueroa St,Los Angeles,90007,,1.0,3.5,34,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Lenzini's 2-4-1 Pizza,Pizza,,3500 Overland Ave Ste 120,Los Angeles,90034,3105598241.0,1.0,4.5,6,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Walker's Cafe,American,Cafe,700 W Paseo Del Mar,Los Angeles,90731,3108333632.0,1.0,4.0,12,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0
Harvard & Stone,American,,5221 Hollywood Blvd,Los Angeles,90027,3234666063.0,,4.5,8,2000.0,200.0,2000.0,200.0,2000.0,200.0,2000.0,200.0,2000.0,200.0,2000.0,200.0,2000.0,200.0
Ba Restaurant,French,,5100 York Blvd,Los Angeles,90042,3237396243.0,2.5,4.0,19,1700.0,2300.0,,,1100.0,1400.0,1100.0,1400.0,1100.0,1400.0,1100.0,1400.0,1700.0,1200.0
Suriya Thai Restaurant,Asian,Thai,123 W California Blvd,Pasadena,91105,6265777273.0,1.0,4.0,15,2400.0,2200.0,1100.0,1530.0,1100.0,1530.0,1100.0,1530.0,1100.0,1530.0,1100.0,1530.0,1100.0,2200.0
Baja Fresh,Mexican,,8636 S Sepulveda Blvd,Los Angeles,90045,3106420013.0,1.0,4.5,8,,,,,,,,,,,,,,
Simple Things,,,8310 W 3rd St,Los Angeles,90048,3235923390.0,1.0,4.0,8,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0
Mori Sushi,Japanese,Sushi,11500 W Pico Blvd,Los Angeles,90064,3104793939.0,4.0,4.0,17,,,1145.0,2200.0,1145.0,2200.0,1145.0,2200.0,1145.0,2200.0,1145.0,2200.0,1830.0,2230.0
Thai Original Bar-B-Q,Thai,,143 S Glendale Ave,Glendale,91205,8185076789.0,,4.5,8,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Honeymee - Sawtelle,,,11301 W Olympic Blvd,Los Angeles,90064,4244429302.0,1.0,4.0,8,,,,,,,,,,,,,,
Engine Co. No. 28,American,,LAX - Los Angeles International Airport,Los Angeles,,3105031805.0,2.5,3.5,46,,,,,,,,,,,,,,
Porto Alegre,Barbecue,American,260 E Colorado Blvd,Pasadena,91101,6267440555.0,4.0,4.0,34,1200.0,2359.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1100.0,2300.0,1200.0,2359.0
Baja Bud's,Mexican,,11205 National Blvd,Los Angeles,90064,3104786060.0,2.5,4.0,13,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
The Woodman,,,13615 Ventura Blvd,Los Angeles,91423,8183869401.0,2.5,3.5,18,2400.0,300.0,1630.0,200.0,1630.0,200.0,1630.0,200.0,1630.0,200.0,1630.0,200.0,2400.0,300.0
Barkada,,,1253 Vine St,Los Angeles,90038,3238259033.0,,4.5,5,,,,,,,,,,,,,,
Hank's Pizza,Italian,Pizza,442 W Manchester Ave,Los Angeles,90003,4242285251.0,1.0,4.0,12,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,200.0,1000.0,200.0
Birrieria De Don Boni,,,1845 E 1st St,Los Angeles,90033,3232624552.0,,4.5,7,830.0,2100.0,830.0,2000.0,830.0,2000.0,830.0,2000.0,830.0,2000.0,830.0,2100.0,830.0,2100.0
Hooshik,Asian,Korean,141 N Atlantic Blvd,Monterey Park,91754,6267827932.0,2.5,4.5,8,,,,,,,,,,,,,,
Guelaguetza,Mexican,Latin,3337 1/2 W 8th St,Los Angeles,90005,2134270601.0,2.5,4.0,13,800.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,800.0,2300.0
Banh Mi My Tho,Vietnamese,,304 W Valley Blvd,Alhambra,91803,6262894160.0,1.0,4.5,6,700.0,1900.0,,,700.0,1600.0,700.0,1600.0,700.0,1600.0,700.0,1900.0,700.0,1900.0
Happy Days,,,14552 Ventura Blvd,Los Angeles,91403,8188092554.0,,5.0,5,,,,,,,,,,,,,,
Ranch Side Cafe,Cafe,Mexican,11355 Foothill Blvd,Los Angeles,91342,8188340031.0,2.5,4.0,12,700.0,2000.0,700.0,1800.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0
Crazy Tokyo Sushi,Japanese,Sushi,18406 Ventura Blvd,Los Angeles,91356,8183450838.0,2.5,4.0,16,1600.0,2200.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2300.0,1130.0,2300.0
Little Fatty's,,,3809 Grand View Blvd,Los Angeles,90066,3106747610.0,,5.0,4,,,,,,,,,,,,,,
Shamrock Seafoods,Seafood,,124 W G St,Los Angeles,90744,3108356671.0,1.0,4.5,7,,,830.0,1600.0,830.0,1600.0,830.0,1600.0,830.0,1600.0,830.0,1600.0,,
Brite Spot Mexican Restaurant,Mexican,,615 S Pacific Ave,Los Angeles,90731,3108332599.0,,4.5,6,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0
Mi Casita Mexicana Restaurant,Mexican,,8069 Foothill Blvd,Los Angeles,91040,8183525250.0,,4.5,6,,,,,,,,,,,,,,
Thai BBQ of Ventura Blvd,Thai,,12254 Ventura Blvd,Los Angeles,91604,8187637711.0,2.5,4.5,9,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Vivoli Cafe & Trattoria,Italian,,7994 W Sunset Blvd,West Hollywood,90046,3236565050.0,2.5,4.0,42,1100.0,1400.0,1100.0,1400.0,1100.0,1400.0,1100.0,1400.0,1100.0,1400.0,1100.0,1400.0,1100.0,1400.0
Del Rey Deli Co.,Soups,Cafe,8501 Pershing Dr,Los Angeles,90293,3104392256.0,1.0,4.0,12,900.0,1600.0,1100.0,1600.0,1100.0,1600.0,1100.0,1600.0,1100.0,1600.0,1100.0,1600.0,900.0,1600.0
